province,city,district,jnt_province,jnt_city,jnt_city_code,jnt_district,jnt_area_code
JAWA TIMUR,KAB. PAMEKASAN,BATUMARMAR,JAWA TIMUR,PAMEKASAN,PKS,BATUMARMAR,PKS010
JAWA TIMUR,KAB. PAMEKASAN,KADUR,JAWA TIMUR,PAMEKASAN,PKS,KADUR,PKS002
JAWA TIMUR,KAB. PAMEKASAN,PASEAN,JAWA TIMUR,PAMEKASAN,PKS,PASEAN,PKS011
JAWA TIMUR,KAB. PASURUAN,PURWODADI,JAWA TIMUR,PANDAAN,PND,PURWODADI-PND,PND003
JAWA TIMUR,KAB. PASURUAN,TUTUR,JAWA TIMUR,PANDAAN,PND,TUTUR,PND006
JAWA TIMUR,KAB. PASURUAN,PUSPO,JAWA TIMUR,PASURUAN,PSR,PUSPO,PSR014
JAWA TIMUR,KAB. PASURUAN,LUMBANG,JAWA TIMUR,PASURUAN,PSR,LUMBANG-PSR,PSR010
JAWA TIMUR,KAB. PASURUAN,PASREPAN,JAWA TIMUR,PASURUAN,PSR,PASREPAN,PSR012
JAWA TIMUR,KAB. PASURUAN,KEJAYAN,JAWA TIMUR,PASURUAN,PSR,KEJAYAN,PSR007
JAWA TIMUR,KAB. PASURUAN,WONOREJO,JAWA TIMUR,PASURUAN,PSR,WONOREJO,PSR018
JAWA TIMUR,KAB. PASURUAN,PURWOSARI,JAWA TIMUR,PANDAAN,PND,PURWOSARI-PND,PND004
JAWA TIMUR,KAB. PASURUAN,SUKOREJO,JAWA TIMUR,PANDAAN,PND,SUKOREJO-PND,PND005
JAWA TIMUR,KAB. PASURUAN,PRIGEN,JAWA TIMUR,PANDAAN,PND,PRIGEN,PND002
JAWA TIMUR,KAB. PASURUAN,PANDAAN,JAWA TIMUR,PANDAAN,PND,PANDAAN,PND001
JAWA TIMUR,KAB. PASURUAN,GEMPOL,JAWA TIMUR,PASURUAN,PSR,GEMPOL-PSR,PSR022
JAWA TIMUR,KAB. PASURUAN,BEJI,JAWA TIMUR,PASURUAN,PSR,BEJI-PSR,PSR021
JAWA TIMUR,KAB. PASURUAN,BANGIL,JAWA TIMUR,PASURUAN,PSR,BANGIL,PSR020
JAWA TIMUR,KAB. PASURUAN,REMBANG,JAWA TIMUR,PASURUAN,PSR,REMBANG-PSR,PSR019
JAWA TIMUR,KAB. PASURUAN,KRATON,JAWA TIMUR,PASURUAN,PSR,KRATON-PSR,PSR008
JAWA TIMUR,KAB. PASURUAN,POHJENTREK,JAWA TIMUR,PASURUAN,PSR,POHJENTREK,PSR013
JAWA TIMUR,KAB. PASURUAN,GONDANGWETAN,JAWA TIMUR,PASURUAN,PSR,GONDANG WETAN,PSR005
JAWA TIMUR,KAB. PASURUAN,WINONGAN,JAWA TIMUR,PASURUAN,PSR,WINONGAN,PSR017
JAWA TIMUR,KAB. PASURUAN,GRATI,JAWA TIMUR,PASURUAN,PSR,GRATI,PSR006
JAWA TIMUR,KAB. PASURUAN,NGULING,JAWA TIMUR,PASURUAN,PSR,NGULING,PSR011
JAWA TIMUR,KAB. PASURUAN,LEKOK,JAWA TIMUR,PASURUAN,PSR,LEKOK,PSR009
JAWA TIMUR,KAB. PASURUAN,REJOSO,JAWA TIMUR,PASURUAN,PSR,REJOSO-PSR,PSR015
JAWA TIMUR,KAB. PASURUAN,TOSARI,JAWA TIMUR,PASURUAN,PSR,TOSARI,PSR016
JAWA TIMUR,KAB. PONOROGO,SLAHUNG,JAWA TIMUR,PONOROGO,PNO,SLAHUNG,PNO002
JAWA TIMUR,KAB. PONOROGO,NGRAYUN,JAWA TIMUR,PONOROGO,PNO,NGRAYUN,PNO001
JAWA TIMUR,KAB. PONOROGO,BUNGKAL,JAWA TIMUR,PONOROGO,PNO,BUNGKAL,PNO003
JAWA TIMUR,KAB. PONOROGO,SAMBIT,JAWA TIMUR,PONOROGO,PNO,SAMBIT,PNO004
JAWA TIMUR,KAB. PONOROGO,SAWOO,JAWA TIMUR,PONOROGO,PNO,SAWOO,PNO005
JAWA TIMUR,KAB. PONOROGO,SOOKO,JAWA TIMUR,PONOROGO,PNO,SOOKO-PNO,PNO006
JAWA TIMUR,KAB. PONOROGO,PULUNG,JAWA TIMUR,PONOROGO,PNO,PULUNG,PNO008
JAWA TIMUR,KAB. PONOROGO,MLARAK,JAWA TIMUR,PONOROGO,PNO,MLARAK,PNO009
JAWA TIMUR,KAB. PONOROGO,JETIS,JAWA TIMUR,PONOROGO,PNO,JETIS-PNO,PNO011
JAWA TIMUR,KAB. PONOROGO,SIMAN,JAWA TIMUR,PONOROGO,PNO,SIMAN,PNO010
JAWA TIMUR,KAB. PONOROGO,BALONG,JAWA TIMUR,PONOROGO,PNO,BALONG,PNO012
JAWA TIMUR,KAB. PONOROGO,KAUMAN,JAWA TIMUR,PONOROGO,PNO,KAUMAN-PNO,PNO013
JAWA TIMUR,KAB. PONOROGO,BADEGAN,JAWA TIMUR,PONOROGO,PNO,BADEGAN,PNO015
JAWA TIMUR,KAB. PONOROGO,SAMPUNG,JAWA TIMUR,PONOROGO,PNO,SAMPUNG,PNO016
JAWA TIMUR,KAB. PONOROGO,SUKOREJO,JAWA TIMUR,PONOROGO,PNO,SUKOREJO-PNO,PNO017
JAWA TIMUR,KAB. PONOROGO,BABADAN,JAWA TIMUR,PONOROGO,PNO,BABADAN,PNO019
JAWA TIMUR,KAB. PONOROGO,PONOROGO,JAWA TIMUR,PONOROGO,PNO,PONOROGO,PNO018
JAWA TIMUR,KAB. PONOROGO,JENANGAN,JAWA TIMUR,PONOROGO,PNO,JENANGAN,PNO020
JAWA TIMUR,KAB. PONOROGO,NGEBEL,JAWA TIMUR,PONOROGO,PNO,NGEBEL,PNO021
JAWA TIMUR,KAB. PONOROGO,JAMBON,JAWA TIMUR,PONOROGO,PNO,JAMBON,PNO014
JAWA TIMUR,KAB. PONOROGO,PUDAK,JAWA TIMUR,PONOROGO,PNO,PUDAK,PNO007
JAWA TIMUR,KAB. PROBOLINGGO,SUKAPURA,JAWA TIMUR,PAITON,PTN,SUKAPURA,PTN009
JAWA TIMUR,KAB. PROBOLINGGO,SUMBER,JAWA TIMUR,PAITON,PTN,SUMBER-PTN,PTN010
JAWA TIMUR,KAB. PROBOLINGGO,KURIPAN,JAWA TIMUR,PAITON,PTN,KURIPAN-PTN,PTN005
JAWA TIMUR,KAB. PROBOLINGGO,BANTARAN,JAWA TIMUR,PAITON,PTN,BANTARAN,PTN001
JAWA TIMUR,KAB. PROBOLINGGO,LECES,JAWA TIMUR,PAITON,PTN,LECES,PTN006
JAWA TIMUR,KAB. PROBOLINGGO,BANYUANYAR,JAWA TIMUR,PAITON,PTN,BANYU ANYAR,PTN002
JAWA TIMUR,KAB. PROBOLINGGO,TIRIS,JAWA TIMUR,PAITON,PTN,TIRIS,PTN024
JAWA TIMUR,KAB. PROBOLINGGO,KRUCIL,JAWA TIMUR,PAITON,PTN,KRUCIL,PTN017
JAWA TIMUR,KAB. PROBOLINGGO,GADING,JAWA TIMUR,PAITON,PTN,GADING,PTN019
JAWA TIMUR,KAB. PROBOLINGGO,PAKUNIRAN,JAWA TIMUR,PAITON,PTN,PAKUNIRAN,PTN008
JAWA TIMUR,KAB. PROBOLINGGO,KOTAANYAR,JAWA TIMUR,PAITON,PTN,KOTA ANYAR,PTN004
JAWA TIMUR,KAB. PROBOLINGGO,PAITON,JAWA TIMUR,PAITON,PTN,PAITON,PTN022
JAWA TIMUR,KAB. PROBOLINGGO,BESUK,JAWA TIMUR,PAITON,PTN,BESUK,PTN018
JAWA TIMUR,KAB. PROBOLINGGO,KRAKSAAN,JAWA TIMUR,PAITON,PTN,KRAKSAAN,PTN015
JAWA TIMUR,KAB. PROBOLINGGO,KREJENGAN,JAWA TIMUR,PAITON,PTN,KREJENGAN,PTN016
JAWA TIMUR,KAB. PROBOLINGGO,PEJARAKAN,JAWA TIMUR,PAITON,PTN,PAJARAKAN,PTN023
JAWA TIMUR,KAB. PROBOLINGGO,MARON,JAWA TIMUR,PAITON,PTN,MARON,PTN021
JAWA TIMUR,KAB. PROBOLINGGO,GENDING,JAWA TIMUR,PAITON,PTN,GENDING,PTN020
JAWA TIMUR,KAB. PROBOLINGGO,DRINGU,JAWA TIMUR,PAITON,PTN,DRINGU,PTN003
JAWA TIMUR,KAB. PROBOLINGGO,TEGALSIWALAN,JAWA TIMUR,PAITON,PTN,TEGAL SIWALAN,PTN012
JAWA TIMUR,KAB. PROBOLINGGO,SUMBERASIH,JAWA TIMUR,PAITON,PTN,SUMBERASIH,PTN011
JAWA TIMUR,KAB. PROBOLINGGO,WONOMERTO,JAWA TIMUR,PAITON,PTN,WONOMERTO,PTN014
JAWA TIMUR,KAB. PROBOLINGGO,TONGAS,JAWA TIMUR,PAITON,PTN,TONGAS,PTN013
JAWA TIMUR,KAB. PROBOLINGGO,LUMBANG,JAWA TIMUR,PAITON,PTN,LUMBANG-PTN,PTN007
JAWA TIMUR,KAB. SAMPANG,SRESEH,JAWA TIMUR,SAMPANG,SPG,SRESEH,SPG012
JAWA TIMUR,KAB. SAMPANG,TORJUN,JAWA TIMUR,SAMPANG,SPG,TORJUN,SPG014
JAWA TIMUR,KAB. SAMPANG,SAMPANG,JAWA TIMUR,SAMPANG,SPG,SAMPANG-SPG,SPG010
JAWA TIMUR,KAB. SAMPANG,CAMPLONG,JAWA TIMUR,SAMPANG,SPG,CAMPLONG,SPG002
JAWA TIMUR,KAB. SAMPANG,OMBEN,JAWA TIMUR,SAMPANG,SPG,OMBEN,SPG007
JAWA TIMUR,KAB. SAMPANG,KEDUNGDUNG,JAWA TIMUR,SAMPANG,SPG,KEDUNGDUNG,SPG005
JAWA TIMUR,KAB. SAMPANG,JRENGIK,JAWA TIMUR,SAMPANG,SPG,JRENGIK,SPG003
JAWA TIMUR,KAB. SAMPANG,TAMBELANGAN,JAWA TIMUR,SAMPANG,SPG,TAMBELANGAN,SPG013
JAWA TIMUR,KAB. SAMPANG,BANYUATES,JAWA TIMUR,SAMPANG,SPG,BANYUATES,SPG001
JAWA TIMUR,KAB. SAMPANG,ROBATAL,JAWA TIMUR,SAMPANG,SPG,ROBATAL,SPG009
JAWA TIMUR,KAB. SAMPANG,SOKOBANAH,JAWA TIMUR,SAMPANG,SPG,SOKOBANAH,SPG011
JAWA TIMUR,KAB. SAMPANG,KETAPANG,JAWA TIMUR,SAMPANG,SPG,KETAPANG-SPG,SPG006
JAWA TIMUR,KAB. SAMPANG,PANGARENGAN,JAWA TIMUR,SAMPANG,SPG,PANGARENGAN,SPG008
JAWA TIMUR,KAB. SAMPANG,KARANGPENANG,JAWA TIMUR,SAMPANG,SPG,KARANG PENANG,SPG004
JAWA TIMUR,KAB. SIDOARJO,TARIK,JAWA TIMUR,SIDOARJO,SDA,TARIK,SDA008
JAWA TIMUR,KAB. SIDOARJO,PRAMBON,JAWA TIMUR,SIDOARJO,SDA,PRAMBON-SDA,SDA007
JAWA TIMUR,KAB. SIDOARJO,KREMBUNG,JAWA TIMUR,SIDOARJO,SDA,KREMBUNG,SDA014
JAWA TIMUR,KAB. SIDOARJO,PORONG,JAWA TIMUR,SIDOARJO,SDA,PORONG,SDA015
JAWA TIMUR,KAB. SIDOARJO,JABON,JAWA TIMUR,SIDOARJO,SDA,JABON,SDA013
JAWA TIMUR,KAB. SIDOARJO,TANGGULANGIN,JAWA TIMUR,SIDOARJO,SDA,TANGGULANGIN,SDA016
JAWA TIMUR,KAB. SIDOARJO,CANDI,JAWA TIMUR,SIDOARJO,SDA,CANDI,SDA001
JAWA TIMUR,KAB. SIDOARJO,SIDOARJO,JAWA TIMUR,SIDOARJO,SDA,SIDOARJO,SDA002
JAWA TIMUR,KAB. SIDOARJO,TULANGAN,JAWA TIMUR,SIDOARJO,SDA,TULANGAN,SDA017
JAWA TIMUR,KAB. SIDOARJO,WONOAYU,JAWA TIMUR,SIDOARJO,SDA,WONOAYU,SDA009
JAWA TIMUR,KAB. SIDOARJO,KRIAN,JAWA TIMUR,SIDOARJO,SDA,KRIAN,SDA006
JAWA TIMUR,KAB. SIDOARJO,BALONGBENDO,JAWA TIMUR,SIDOARJO,SDA,BALONGBENDO,SDA005
JAWA TIMUR,KAB. SIDOARJO,TAMAN,JAWA TIMUR,SIDOARJO,SDA,TAMAN-SDA,SDA018
JAWA TIMUR,KAB. SIDOARJO,SUKODONO,JAWA TIMUR,SIDOARJO,SDA,SUKODONO-SDA,SDA011
JAWA TIMUR,KAB. SIDOARJO,BUDURAN,JAWA TIMUR,SIDOARJO,SDA,BUDURAN,SDA010
JAWA TIMUR,KAB. SIDOARJO,GEDANGAN,JAWA TIMUR,SIDOARJO,SDA,GEDANGAN-SDA,SDA004
JAWA TIMUR,KAB. SIDOARJO,SEDATI,JAWA TIMUR,SIDOARJO,SDA,SEDATI,SDA003
JAWA TIMUR,KAB. SIDOARJO,WARU,JAWA TIMUR,SIDOARJO,SDA,WARU-SDA,SDA012
JAWA TIMUR,KAB. SITUBONDO,JATIBANTENG,JAWA TIMUR,SITUBONDO,SBD,JATIBANTENG,SBD013
JAWA TIMUR,KAB. SITUBONDO,BESUKI,JAWA TIMUR,SITUBONDO,SBD,BESUKI-SBD,SBD010
JAWA TIMUR,KAB. SITUBONDO,SUBOH,JAWA TIMUR,SITUBONDO,SBD,SUBOH,SBD016
JAWA TIMUR,KAB. SITUBONDO,MLANDINGAN,JAWA TIMUR,SITUBONDO,SBD,MLANDINGAN,SBD015
JAWA TIMUR,KAB. SITUBONDO,KENDIT,JAWA TIMUR,SITUBONDO,SBD,KENDIT,SBD014
JAWA TIMUR,KAB. SITUBONDO,PANARUKAN,JAWA TIMUR,SITUBONDO,SBD,PANARUKAN,SBD004
JAWA TIMUR,KAB. SITUBONDO,SITUBONDO,JAWA TIMUR,SITUBONDO,SBD,SITUBONDO,SBD001
JAWA TIMUR,KAB. SITUBONDO,PANJI,JAWA TIMUR,SITUBONDO,SBD,PANJI,SBD002
JAWA TIMUR,KAB. SITUBONDO,MANGARAN,JAWA TIMUR,SITUBONDO,SBD,MANGARAN,SBD003
JAWA TIMUR,KAB. SITUBONDO,KAPONGAN,JAWA TIMUR,SITUBONDO,SBD,KAPONGAN,SBD005
JAWA TIMUR,KAB. SITUBONDO,ARJASA,JAWA TIMUR,SITUBONDO,SBD,ARJASA-SBD,SBD006
JAWA TIMUR,KAB. SITUBONDO,JANGKAR,JAWA TIMUR,SITUBONDO,SBD,JANGKAR,SBD012
JAWA TIMUR,KAB. SITUBONDO,ASEMBAGUS,JAWA TIMUR,SITUBONDO,SBD,ASEMBAGUS,SBD007
JAWA TIMUR,KAB. SITUBONDO,BANYUPUTIH,JAWA TIMUR,SITUBONDO,SBD,BANYUPUTIH-SBD,SBD009
JAWA TIMUR,KAB. SITUBONDO,SUMBERMALANG,JAWA TIMUR,SITUBONDO,SBD,SUMBERMALANG,SBD017
JAWA TIMUR,KAB. SITUBONDO,BANYUGLUGUR,JAWA TIMUR,SITUBONDO,SBD,BANYUGLUGUR,SBD008
JAWA TIMUR,KAB. SITUBONDO,BUNGATAN,JAWA TIMUR,SITUBONDO,SBD,BUNGATAN,SBD011
JAWA TIMUR,KAB. SUMENEP,KOTA SUMENEP,JAWA TIMUR,SUMENEP,SNX,KOTA SUMENEP,SNX011
JAWA TIMUR,KAB. SUMENEP,KALIANGET,JAWA TIMUR,SUMENEP,SNX,KALIANGET,SNX019
JAWA TIMUR,KAB. SUMENEP,MANDING,JAWA TIMUR,SUMENEP,SNX,MANDING,SNX013
JAWA TIMUR,KAB. SUMENEP,TALANGO,JAWA TIMUR,SUMENEP,SNX,TALANGO,SNX018
JAWA TIMUR,KAB. SUMENEP,BLUTO,JAWA TIMUR,SUMENEP,SNX,BLUTO,SNX005
JAWA TIMUR,KAB. SUMENEP,SARONGGI,JAWA TIMUR,SUMENEP,SNX,SARONGGI,SNX017
JAWA TIMUR,KAB. SUMENEP,LENTENG,JAWA TIMUR,SUMENEP,SNX,LENTENG,SNX012
JAWA TIMUR,KAB. SUMENEP,GILIGINTING,JAWA TIMUR,SUMENEP,SNX,GILI GINTING,SNX026
JAWA TIMUR,KAB. SUMENEP,GULUK-GULUK,JAWA TIMUR,SUMENEP,SNX,GULUK GULUK,SNX010
JAWA TIMUR,KAB. SUMENEP,GANDING,JAWA TIMUR,SUMENEP,SNX,GANDING,SNX008
JAWA TIMUR,KAB. SUMENEP,PRAGAAN,JAWA TIMUR,SUMENEP,SNX,PRAGAAN,SNX015
JAWA TIMUR,KAB. SUMENEP,AMBUNTEN,JAWA TIMUR,SUMENEP,SNX,AMBUNTEN,SNX001
JAWA TIMUR,KAB. SUMENEP,PASONGSONGAN,JAWA TIMUR,SUMENEP,SNX,PASONGSONGAN,SNX014
JAWA TIMUR,KAB. SUMENEP,DASUK,JAWA TIMUR,SUMENEP,SNX,DASUK,SNX006
JAWA TIMUR,KAB. SUMENEP,RUBARU,JAWA TIMUR,SUMENEP,SNX,RUBARU,SNX016
JAWA TIMUR,KAB. SUMENEP,BATANG BATANG,JAWA TIMUR,SUMENEP,SNX,BATANG BATANG,SNX002
JAWA TIMUR,KAB. SUMENEP,BATUPUTIH,JAWA TIMUR,SUMENEP,SNX,BATUPUTIH,SNX004
JAWA TIMUR,KAB. SUMENEP,DUNGKEK,JAWA TIMUR,SUMENEP,SNX,DUNGKEK,SNX007
JAWA TIMUR,KAB. SUMENEP,GAPURA,JAWA TIMUR,SUMENEP,SNX,GAPURA,SNX009
JAWA TIMUR,KAB. SUMENEP,GAYAM,JAWA TIMUR,SUMENEP,SNX,GAYAM-SNX,SNX025
JAWA TIMUR,KAB. SUMENEP,NONGGUNONG,JAWA TIMUR,SUMENEP,SNX,NONGGUNONG,SNX023
JAWA TIMUR,KAB. SUMENEP,"RA""AS",JAWA TIMUR,SUMENEP,SNX,RAAS,SNX021
JAWA TIMUR,KAB. SUMENEP,MASALEMBU,JAWA TIMUR,SUMENEP,SNX,MASALEMBU,SNX022
JAWA TIMUR,KAB. SUMENEP,ARJASA,JAWA TIMUR,SUMENEP,SNX,ARJASA-SNX,SNX027
JAWA TIMUR,KAB. SUMENEP,SAPEKEN,JAWA TIMUR,SUMENEP,SNX,SAPEKEN,SNX020
JAWA TIMUR,KAB. SUMENEP,BATUAN,JAWA TIMUR,SUMENEP,SNX,BATUAN,SNX003
JAWA TIMUR,KAB. SUMENEP,KANGAYAN,JAWA TIMUR,SUMENEP,SNX,KANGAYAN,SNX024
JAWA TIMUR,KAB. TRENGGALEK,PANGGUL,JAWA TIMUR,TRENGGALEK KOTA,TGK,PANGGUL,TGK014
JAWA TIMUR,KAB. TRENGGALEK,MUNJUNGAN,JAWA TIMUR,TRENGGALEK KOTA,TGK,MUNJUNGAN,TGK013
JAWA TIMUR,KAB. TRENGGALEK,PULE,JAWA TIMUR,TRENGGALEK KOTA,TGK,PULE,TGK006
JAWA TIMUR,KAB. TRENGGALEK,DONGKO,JAWA TIMUR,TRENGGALEK KOTA,TGK,DONGKO,TGK012
JAWA TIMUR,KAB. TRENGGALEK,TUGU,JAWA TIMUR,TRENGGALEK KOTA,TGK,TUGU-TGK,TGK009
JAWA TIMUR,KAB. TRENGGALEK,KARANGAN,JAWA TIMUR,TRENGGALEK KOTA,TGK,KARANGAN-TGK,TGK002
JAWA TIMUR,KAB. TRENGGALEK,KAMPAK,JAWA TIMUR,TRENGGALEK KOTA,TGK,KAMPAK,TGK004
JAWA TIMUR,KAB. TRENGGALEK,WATULIMO,JAWA TIMUR,TRENGGALEK KOTA,TGK,WATULIMO,TGK010
JAWA TIMUR,KAB. TRENGGALEK,BENDUNGAN,JAWA TIMUR,TRENGGALEK KOTA,TGK,BENDUNGAN,TGK008
JAWA TIMUR,KAB. TRENGGALEK,GANDUSARI,JAWA TIMUR,TRENGGALEK KOTA,TGK,GANDUSARI-TGK,TGK003
JAWA TIMUR,KAB. TRENGGALEK,TRENGGALEK,JAWA TIMUR,TRENGGALEK KOTA,TGK,TRENGGALEK,TGK001
JAWA TIMUR,KAB. TRENGGALEK,POGALAN,JAWA TIMUR,TRENGGALEK KOTA,TGK,POGALAN,TGK005
JAWA TIMUR,KAB. TRENGGALEK,DURENAN,JAWA TIMUR,TRENGGALEK KOTA,TGK,DURENAN,TGK011
JAWA TIMUR,KAB. TRENGGALEK,SURUH,JAWA TIMUR,TRENGGALEK KOTA,TGK,SURUH-TGK,TGK007
JAWA TIMUR,KAB. TUBAN,KENDURUAN,JAWA TIMUR,TUBAN,TBN,KENDURUAN,TBN017
JAWA TIMUR,KAB. TUBAN,JATIROGO,JAWA TIMUR,TUBAN,TBN,JATIROGO,TBN016
JAWA TIMUR,KAB. TUBAN,BANGILAN,JAWA TIMUR,TUBAN,TBN,BANGILAN,TBN020
JAWA TIMUR,KAB. TUBAN,BANCAR,JAWA TIMUR,TUBAN,TBN,BANCAR,TBN019
JAWA TIMUR,KAB. TUBAN,SENORI,JAWA TIMUR,TUBAN,TBN,SENORI,TBN014
JAWA TIMUR,KAB. TUBAN,TAMBAKBOYO,JAWA TIMUR,TUBAN,TBN,TAMBAKBOYO,TBN013
JAWA TIMUR,KAB. TUBAN,SINGGAHAN,JAWA TIMUR,TUBAN,TBN,SINGGAHAN,TBN015
JAWA TIMUR,KAB. TUBAN,KEREK,JAWA TIMUR,TUBAN,TBN,KEREK,TBN006
JAWA TIMUR,KAB. TUBAN,PARENGAN,JAWA TIMUR,TUBAN,TBN,PARENGAN,TBN018
JAWA TIMUR,KAB. TUBAN,MONTONG,JAWA TIMUR,TUBAN,TBN,MONTONG,TBN008
JAWA TIMUR,KAB. TUBAN,SOKO,JAWA TIMUR,TUBAN,TBN,SOKO,TBN012
JAWA TIMUR,KAB. TUBAN,JENU,JAWA TIMUR,TUBAN,TBN,JENU,TBN001
JAWA TIMUR,KAB. TUBAN,MERAKURAK,JAWA TIMUR,TUBAN,TBN,MERAKURAK,TBN007
JAWA TIMUR,KAB. TUBAN,RENGEL,JAWA TIMUR,TUBAN,TBN,RENGAL,TBN010
JAWA TIMUR,KAB. TUBAN,SEMANDING,JAWA TIMUR,TUBAN,TBN,SEMANDING,TBN011
JAWA TIMUR,KAB. TUBAN,TUBAN,JAWA TIMUR,TUBAN,TBN,TUBAN,TBN003
JAWA TIMUR,KAB. TUBAN,PLUMPANG,JAWA TIMUR,TUBAN,TBN,PLUMPANG,TBN002
JAWA TIMUR,KAB. TUBAN,PALANG,JAWA TIMUR,TUBAN,TBN,PALANG,TBN009
JAWA TIMUR,KAB. TUBAN,WIDANG,JAWA TIMUR,TUBAN,TBN,WIDANG,TBN004
JAWA TIMUR,KAB. TUBAN,GRABAGAN,JAWA TIMUR,TUBAN,TBN,GRABAGAN,TBN005
JAWA TIMUR,KAB. TULUNGAGUNG,TULUNGAGUNG,JAWA TIMUR,TULUNG AGUNG,TLA,TULUNGAGUNG,TLA003
JAWA TIMUR,KAB. TULUNGAGUNG,BOYOLANGU,JAWA TIMUR,TULUNG AGUNG,TLA,BONYOLANGU,TLA016
JAWA TIMUR,KAB. TULUNGAGUNG,KEDUNGWARU,JAWA TIMUR,TULUNG AGUNG,TLA,KEDUNG WARU,TLA002
JAWA TIMUR,KAB. TULUNGAGUNG,NGANTRU,JAWA TIMUR,TULUNG AGUNG,TLA,NGANTRU,TLA006
JAWA TIMUR,KAB. TULUNGAGUNG,KAUMAN,JAWA TIMUR,TULUNG AGUNG,TLA,KAUMAN-TLA,TLA001
JAWA TIMUR,KAB. TULUNGAGUNG,PAGERWOJO,JAWA TIMUR,TULUNG AGUNG,TLA,PAGERWOJO,TLA008
JAWA TIMUR,KAB. TULUNGAGUNG,SENDANG,JAWA TIMUR,TULUNG AGUNG,TLA,SENDANG,TLA011
JAWA TIMUR,KAB. TULUNGAGUNG,KARANGREJO,JAWA TIMUR,TULUNG AGUNG,TLA,KARANG REJO,TLA005
JAWA TIMUR,KAB. TULUNGAGUNG,GONDANG,JAWA TIMUR,TULUNG AGUNG,TLA,GONDANG-TLA,TLA004
JAWA TIMUR,KAB. TULUNGAGUNG,SUMBERGEMPOL,JAWA TIMUR,TULUNG AGUNG,TLA,SUMBERGEMPOL,TLA012
JAWA TIMUR,KAB. TULUNGAGUNG,NGUNUT,JAWA TIMUR,TULUNG AGUNG,TLA,NGUNUT,TLA007
JAWA TIMUR,KAB. TULUNGAGUNG,PUCANGLABAN,JAWA TIMUR,TULUNG AGUNG,TLA,PUCANGLABAN,TLA009
JAWA TIMUR,KAB. TULUNGAGUNG,REJOTANGAN,JAWA TIMUR,TULUNG AGUNG,TLA,REJOTANGAN,TLA010
JAWA TIMUR,KAB. TULUNGAGUNG,KALIDAWIR,JAWA TIMUR,TULUNG AGUNG,TLA,KALIDAWIR,TLA019
JAWA TIMUR,KAB. TULUNGAGUNG,BESUKI,JAWA TIMUR,TULUNG AGUNG,TLA,BESUKI-TLA,TLA015
JAWA TIMUR,KAB. TULUNGAGUNG,CAMPURDARAT,JAWA TIMUR,TULUNG AGUNG,TLA,CAMPUR DARAT,TLA017
JAWA TIMUR,KAB. TULUNGAGUNG,BANDUNG,JAWA TIMUR,TULUNG AGUNG,TLA,BANDUNG-TLA,TLA014
JAWA TIMUR,KAB. TULUNGAGUNG,PAKEL,JAWA TIMUR,TULUNG AGUNG,TLA,PAKEL,TLA018
JAWA TIMUR,KAB. TULUNGAGUNG,TANGGUNGGUNUNG,JAWA TIMUR,TULUNG AGUNG,TLA,TANGGUNG GUNUNG,TLA013
JAWA TIMUR,KOTA BATU,BATU,JAWA TIMUR,BATU,BAT,BATU,BAT008
JAWA TIMUR,KOTA BATU,BUMIAJI,JAWA TIMUR,BATU,BAT,BUMIAJI,BAT002
JAWA TIMUR,KOTA BATU,JUNREJO,JAWA TIMUR,BATU,BAT,JUNREJO,BAT003
JAWA TIMUR,KOTA BLITAR,KEPANJENKIDUL,JAWA TIMUR,BLITAR,BLT,KEPANJEN KIDUL,BLT001
JAWA TIMUR,KOTA BLITAR,SUKOREJO,JAWA TIMUR,BLITAR,BLT,SUKOREJO-BLT,BLT004
JAWA TIMUR,KOTA BLITAR,SANANWETAN,JAWA TIMUR,BLITAR,BLT,SANAN WETAN,BLT002
JAWA TIMUR,KOTA KEDIRI,MOJOROTO,JAWA TIMUR,KEDIRI,KDR,MOJOROTO,KDR002
JAWA TIMUR,KOTA KEDIRI,KOTA,JAWA TIMUR,KEDIRI,KDR,KEDIRI KOTA,KDR001
JAWA TIMUR,KOTA KEDIRI,PESANTREN,JAWA TIMUR,KEDIRI,KDR,PESANTREN,KDR003
JAWA TIMUR,KOTA MADIUN,KARTOHARJO,JAWA TIMUR,MADIUN,MDN,KARTOHARJO-MDN,MDN001
JAWA TIMUR,KOTA MADIUN,MANGUHARJO,JAWA TIMUR,MADIUN,MDN,MANGUNHARJO,MDN002
JAWA TIMUR,KOTA MADIUN,TAMAN,JAWA TIMUR,MADIUN,MDN,TAMAN-MDN,MDN003
JAWA TIMUR,KOTA MALANG,BLIMBING,JAWA TIMUR,MALANG,MLG,BLIMBING,MLG015
JAWA TIMUR,KOTA MALANG,KLOJEN,JAWA TIMUR,MALANG,MLG,KLOJEN,MLG001
JAWA TIMUR,KOTA MALANG,KEDUNGKANDANG,JAWA TIMUR,MALANG,MLG,KEDUNGKANDANG,MLG013
JAWA TIMUR,KOTA MALANG,SUKUN,JAWA TIMUR,MALANG,MLG,SUKUN,MLG002
JAWA TIMUR,KOTA MALANG,LOWOKWARU,JAWA TIMUR,MALANG,MLG,LOWOKWARU,MLG011
JAWA TIMUR,KOTA MOJOKERTO,MAGERSARI,JAWA TIMUR,MOJOKERTO,MJK,MAGERSARI,MJK001
